animal,block,family,sire,dam,trait,value
1959,7,B7.S3xD3,273,287,hatching,1
1960,7,B7.S3xD3,273,287,hatching,1
1961,7,B7.S3xD3,273,287,hatching,1
1962,7,B7.S3xD3,273,287,hatching,1
1963,7,B7.S3xD3,273,287,hatching,0
1964,7,B7.S3xD3,273,287,hatching,0
1965,7,B7.S3xD3,273,287,hatching,0
1966,7,B7.S3xD3,273,287,hatching,0
1967,7,B7.S3xD3,273,287,hatching,0
1968,7,B7.S3xD3,273,287,hatching,0
1969,7,B7.S3xD3,273,287,hatching,1
1970,7,B7.S3xD3,273,287,hatching,1
1971,7,B7.S3xD3,273,287,hatching,1
1972,7,B7.S3xD3,273,287,hatching,1
1973,7,B7.S3xD3,273,287,hatching,1
1974,7,B7.S3xD3,273,287,hatching,1
1975,7,B7.S3xD3,273,287,hatching,1
1976,7,B7.S3xD3,273,287,hatching,1
1977,7,B7.S3xD3,273,287,hatching,1
1978,7,B7.S3xD3,273,287,hatching,1
1979,7,B7.S3xD3,273,287,hatching,1
1980,7,B7.S3xD3,273,287,hatching,1
1981,7,B7.S3xD3,273,287,hatching,1
1982,7,B7.S3xD3,273,287,hatching,0
1983,7,B7.S3xD3,273,287,hatching,0
1984,7,B7.S3xD3,273,287,hatching,0
1985,7,B7.S3xD3,273,287,hatching,0
6305,7,B7.S3xD3,273,287,settling,1
6306,7,B7.S3xD3,273,287,settling,1
6307,7,B7.S3xD3,273,287,settling,1
6308,7,B7.S3xD3,273,287,settling,1
6309,7,B7.S3xD3,273,287,settling,1
6310,7,B7.S3xD3,273,287,settling,1
6311,7,B7.S3xD3,273,287,settling,1
6312,7,B7.S3xD3,273,287,settling,1
6313,7,B7.S3xD3,273,287,settling,1
6314,7,B7.S3xD3,273,287,settling,1
6315,7,B7.S3xD3,273,287,settling,1
6316,7,B7.S3xD3,273,287,settling,1
6317,7,B7.S3xD3,273,287,settling,1
6318,7,B7.S3xD3,273,287,settling,1
6319,7,B7.S3xD3,273,287,settling,1
6320,7,B7.S3xD3,273,287,settling,1
6321,7,B7.S3xD3,273,287,settling,1
6322,7,B7.S3xD3,273,287,settling,1
6323,7,B7.S3xD3,273,287,settling,1
6324,7,B7.S3xD3,273,287,settling,0
6325,7,B7.S3xD3,273,287,settling,0
6326,7,B7.S3xD3,273,287,settling,1
6327,7,B7.S3xD3,273,287,settling,1
6328,7,B7.S3xD3,273,287,settling,1
6329,7,B7.S3xD3,273,287,settling,1
6330,7,B7.S3xD3,273,287,settling,1
6331,7,B7.S3xD3,273,287,settling,1
6332,7,B7.S3xD3,273,287,settling,1
6333,7,B7.S3xD3,273,287,settling,1
6334,7,B7.S3xD3,273,287,settling,1
6335,7,B7.S3xD3,273,287,settling,1
6336,7,B7.S3xD3,273,287,settling,1
6337,7,B7.S3xD3,273,287,settling,1
6338,7,B7.S3xD3,273,287,settling,1
6339,7,B7.S3xD3,273,287,settling,1
6340,7,B7.S3xD3,273,287,settling,1
6341,7,B7.S3xD3,273,287,settling,0
6342,7,B7.S3xD3,273,287,settling,0
6343,7,B7.S3xD3,273,287,settling,0
6344,7,B7.S3xD3,273,287,settling,1
6345,7,B7.S3xD3,273,287,settling,1
6346,7,B7.S3xD3,273,287,settling,1
6347,7,B7.S3xD3,273,287,settling,1
6348,7,B7.S3xD3,273,287,settling,1
6349,7,B7.S3xD3,273,287,settling,1
6350,7,B7.S3xD3,273,287,settling,1
6351,7,B7.S3xD3,273,287,settling,1
6352,7,B7.S3xD3,273,287,settling,1
6353,7,B7.S3xD3,273,287,settling,1
6354,7,B7.S3xD3,273,287,settling,1
6355,7,B7.S3xD3,273,287,settling,1
6356,7,B7.S3xD3,273,287,settling,1
6357,7,B7.S3xD3,273,287,settling,1
6358,7,B7.S3xD3,273,287,settling,1
6359,7,B7.S3xD3,273,287,settling,1
6360,7,B7.S3xD3,273,287,settling,1
6361,7,B7.S3xD3,273,287,settling,1
6362,7,B7.S3xD3,273,287,settling,1
288,8,B8.S1xD1,672,675,h.length,209.37
288,8,B8.S1xD1,672,675,n.length,460.55
289,8,B8.S1xD1,672,675,h.length,201.9
289,8,B8.S1xD1,672,675,n.length,452.91
290,8,B8.S1xD1,672,675,h.length,214.05
290,8,B8.S1xD1,672,675,n.length,469.54
291,8,B8.S1xD1,672,675,h.length,209.28
291,8,B8.S1xD1,672,675,n.length,456.45
292,8,B8.S1xD1,672,675,h.length,220
292,8,B8.S1xD1,672,675,n.length,425.63
293,8,B8.S1xD1,672,675,h.length,209.43
293,8,B8.S1xD1,672,675,n.length,456.87
294,8,B8.S1xD1,672,675,h.length,207.93
294,8,B8.S1xD1,672,675,n.length,450
295,8,B8.S1xD1,672,675,h.length,216.17
295,8,B8.S1xD1,672,675,n.length,428.25
296,8,B8.S1xD1,672,675,h.length,208.98
296,8,B8.S1xD1,672,675,n.length,422.94
297,8,B8.S1xD1,672,675,h.length,197.66
297,8,B8.S1xD1,672,675,n.length,433.67
298,8,B8.S1xD1,672,675,h.length,194.94
298,8,B8.S1xD1,672,675,n.length,435.27
299,8,B8.S1xD1,672,675,h.length,221.98
299,8,B8.S1xD1,672,675,n.length,440.7
1986,8,B8.S1xD1,672,675,hatching,1
1987,8,B8.S1xD1,672,675,hatching,1
1988,8,B8.S1xD1,672,675,hatching,1
1989,8,B8.S1xD1,672,675,hatching,1
1990,8,B8.S1xD1,672,675,hatching,1
1991,8,B8.S1xD1,672,675,hatching,1
1992,8,B8.S1xD1,672,675,hatching,1
1993,8,B8.S1xD1,672,675,hatching,1
1994,8,B8.S1xD1,672,675,hatching,1
1995,8,B8.S1xD1,672,675,hatching,1
1996,8,B8.S1xD1,672,675,hatching,1
1997,8,B8.S1xD1,672,675,hatching,1
1998,8,B8.S1xD1,672,675,hatching,1
1999,8,B8.S1xD1,672,675,hatching,1
2000,8,B8.S1xD1,672,675,hatching,1
2001,8,B8.S1xD1,672,675,hatching,1
2002,8,B8.S1xD1,672,675,hatching,1
2003,8,B8.S1xD1,672,675,hatching,1
2004,8,B8.S1xD1,672,675,hatching,0
2005,8,B8.S1xD1,672,675,hatching,0
2006,8,B8.S1xD1,672,675,hatching,1
2007,8,B8.S1xD1,672,675,hatching,1
2008,8,B8.S1xD1,672,675,hatching,1
2009,8,B8.S1xD1,672,675,hatching,1
2010,8,B8.S1xD1,672,675,hatching,1
2011,8,B8.S1xD1,672,675,hatching,1
2012,8,B8.S1xD1,672,675,hatching,1
2013,8,B8.S1xD1,672,675,hatching,1
2014,8,B8.S1xD1,672,675,hatching,1
2015,8,B8.S1xD1,672,675,hatching,1
2016,8,B8.S1xD1,672,675,hatching,1
2017,8,B8.S1xD1,672,675,hatching,1
2018,8,B8.S1xD1,672,675,hatching,1
2019,8,B8.S1xD1,672,675,hatching,1
2020,8,B8.S1xD1,672,675,hatching,1
2021,8,B8.S1xD1,672,675,hatching,1
2022,8,B8.S1xD1,672,675,hatching,1
2023,8,B8.S1xD1,672,675,hatching,1
2024,8,B8.S1xD1,672,675,hatching,1
2025,8,B8.S1xD1,672,675,hatching,0
2026,8,B8.S1xD1,672,675,hatching,0
6363,8,B8.S1xD1,672,675,settling,1
6364,8,B8.S1xD1,672,675,settling,1
6365,8,B8.S1xD1,672,675,settling,1
6366,8,B8.S1xD1,672,675,settling,1
6367,8,B8.S1xD1,672,675,settling,1
6368,8,B8.S1xD1,672,675,settling,1
6369,8,B8.S1xD1,672,675,settling,1
6370,8,B8.S1xD1,672,675,settling,1
6371,8,B8.S1xD1,672,675,settling,1
6372,8,B8.S1xD1,672,675,settling,1
6373,8,B8.S1xD1,672,675,settling,1
6374,8,B8.S1xD1,672,675,settling,1
6375,8,B8.S1xD1,672,675,settling,1
6376,8,B8.S1xD1,672,675,settling,0
6377,8,B8.S1xD1,672,675,settling,0
6378,8,B8.S1xD1,672,675,settling,0
6379,8,B8.S1xD1,672,675,settling,0
6380,8,B8.S1xD1,672,675,settling,0
6381,8,B8.S1xD1,672,675,settling,0
6382,8,B8.S1xD1,672,675,settling,0
6383,8,B8.S1xD1,672,675,settling,0
6384,8,B8.S1xD1,672,675,settling,1
6385,8,B8.S1xD1,672,675,settling,1
6386,8,B8.S1xD1,672,675,settling,1
6387,8,B8.S1xD1,672,675,settling,1
6388,8,B8.S1xD1,672,675,settling,1
6389,8,B8.S1xD1,672,675,settling,1
6390,8,B8.S1xD1,672,675,settling,1
6391,8,B8.S1xD1,672,675,settling,1
6392,8,B8.S1xD1,672,675,settling,1
6393,8,B8.S1xD1,672,675,settling,1
6394,8,B8.S1xD1,672,675,settling,1
6395,8,B8.S1xD1,672,675,settling,1
6396,8,B8.S1xD1,672,675,settling,0
6397,8,B8.S1xD1,672,675,settling,0
6398,8,B8.S1xD1,672,675,settling,0
6399,8,B8.S1xD1,672,675,settling,0
6400,8,B8.S1xD1,672,675,settling,0
6401,8,B8.S1xD1,672,675,settling,0
6402,8,B8.S1xD1,672,675,settling,0
6403,8,B8.S1xD1,672,675,settling,0
6404,8,B8.S1xD1,672,675,settling,1
6405,8,B8.S1xD1,672,675,settling,1
6406,8,B8.S1xD1,672,675,settling,1
6407,8,B8.S1xD1,672,675,settling,1
6408,8,B8.S1xD1,672,675,settling,1
6409,8,B8.S1xD1,672,675,settling,1
6410,8,B8.S1xD1,672,675,settling,1
6411,8,B8.S1xD1,672,675,settling,1
6412,8,B8.S1xD1,672,675,settling,1
6413,8,B8.S1xD1,672,675,settling,1
6414,8,B8.S1xD1,672,675,settling,1
6415,8,B8.S1xD1,672,675,settling,1
6416,8,B8.S1xD1,672,675,settling,1
6417,8,B8.S1xD1,672,675,settling,1
6418,8,B8.S1xD1,672,675,settling,0
6419,8,B8.S1xD1,672,675,settling,0
6420,8,B8.S1xD1,672,675,settling,0
6421,8,B8.S1xD1,672,675,settling,0
6422,8,B8.S1xD1,672,675,settling,0
6423,8,B8.S1xD1,672,675,settling,0
6424,8,B8.S1xD1,672,675,settling,0
6425,8,B8.S1xD1,672,675,settling,0
6426,8,B8.S1xD1,672,675,settling,0
6427,8,B8.S1xD1,672,675,settling,0
6428,8,B8.S1xD1,672,675,settling,0
300,8,B8.S1xD2,672,676,h.length,197.23
300,8,B8.S1xD2,672,676,n.length,440.74
301,8,B8.S1xD2,672,676,h.length,163.89
301,8,B8.S1xD2,672,676,n.length,399.93
302,8,B8.S1xD2,672,676,h.length,187.16
302,8,B8.S1xD2,672,676,n.length,442.36
303,8,B8.S1xD2,672,676,h.length,194.13
303,8,B8.S1xD2,672,676,n.length,428.01
304,8,B8.S1xD2,672,676,h.length,199.31
304,8,B8.S1xD2,672,676,n.length,453.53
305,8,B8.S1xD2,672,676,h.length,199.05
305,8,B8.S1xD2,672,676,n.length,454.14
306,8,B8.S1xD2,672,676,h.length,213.47
306,8,B8.S1xD2,672,676,n.length,446.53
307,8,B8.S1xD2,672,676,h.length,203.66
307,8,B8.S1xD2,672,676,n.length,463.95
308,8,B8.S1xD2,672,676,h.length,218.43
308,8,B8.S1xD2,672,676,n.length,460.74
309,8,B8.S1xD2,672,676,h.length,224.51
309,8,B8.S1xD2,672,676,n.length,451.42
310,8,B8.S1xD2,672,676,h.length,203.77
310,8,B8.S1xD2,672,676,n.length,434.5
311,8,B8.S1xD2,672,676,h.length,215.17
311,8,B8.S1xD2,672,676,n.length,459.4
2027,8,B8.S1xD2,672,676,hatching,1
2028,8,B8.S1xD2,672,676,hatching,1
2029,8,B8.S1xD2,672,676,hatching,1
2030,8,B8.S1xD2,672,676,hatching,1
2031,8,B8.S1xD2,672,676,hatching,1
2032,8,B8.S1xD2,672,676,hatching,1
2033,8,B8.S1xD2,672,676,hatching,1
2034,8,B8.S1xD2,672,676,hatching,1
2035,8,B8.S1xD2,672,676,hatching,1
2036,8,B8.S1xD2,672,676,hatching,1
2037,8,B8.S1xD2,672,676,hatching,1
2038,8,B8.S1xD2,672,676,hatching,1
2039,8,B8.S1xD2,672,676,hatching,1
2040,8,B8.S1xD2,672,676,hatching,1
2041,8,B8.S1xD2,672,676,hatching,1
2042,8,B8.S1xD2,672,676,hatching,1
2043,8,B8.S1xD2,672,676,hatching,0
2044,8,B8.S1xD2,672,676,hatching,0
2045,8,B8.S1xD2,672,676,hatching,0
2046,8,B8.S1xD2,672,676,hatching,1
2047,8,B8.S1xD2,672,676,hatching,1
2048,8,B8.S1xD2,672,676,hatching,1
2049,8,B8.S1xD2,672,676,hatching,1
2050,8,B8.S1xD2,672,676,hatching,1
2051,8,B8.S1xD2,672,676,hatching,1
2052,8,B8.S1xD2,672,676,hatching,1
2053,8,B8.S1xD2,672,676,hatching,1
2054,8,B8.S1xD2,672,676,hatching,1
2055,8,B8.S1xD2,672,676,hatching,1
2056,8,B8.S1xD2,672,676,hatching,1
2057,8,B8.S1xD2,672,676,hatching,1
2058,8,B8.S1xD2,672,676,hatching,1
2059,8,B8.S1xD2,672,676,hatching,1
2060,8,B8.S1xD2,672,676,hatching,1
2061,8,B8.S1xD2,672,676,hatching,1
2062,8,B8.S1xD2,672,676,hatching,1
2063,8,B8.S1xD2,672,676,hatching,1
2064,8,B8.S1xD2,672,676,hatching,0
6429,8,B8.S1xD2,672,676,settling,1
6430,8,B8.S1xD2,672,676,settling,1
6431,8,B8.S1xD2,672,676,settling,1
6432,8,B8.S1xD2,672,676,settling,1
6433,8,B8.S1xD2,672,676,settling,1
6434,8,B8.S1xD2,672,676,settling,1
6435,8,B8.S1xD2,672,676,settling,1
6436,8,B8.S1xD2,672,676,settling,1
6437,8,B8.S1xD2,672,676,settling,1
6438,8,B8.S1xD2,672,676,settling,1
6439,8,B8.S1xD2,672,676,settling,1
6440,8,B8.S1xD2,672,676,settling,1
6441,8,B8.S1xD2,672,676,settling,1
6442,8,B8.S1xD2,672,676,settling,1
6443,8,B8.S1xD2,672,676,settling,1
6444,8,B8.S1xD2,672,676,settling,1
6445,8,B8.S1xD2,672,676,settling,1
6446,8,B8.S1xD2,672,676,settling,0
6447,8,B8.S1xD2,672,676,settling,0
6448,8,B8.S1xD2,672,676,settling,0
6449,8,B8.S1xD2,672,676,settling,1
6450,8,B8.S1xD2,672,676,settling,1
6451,8,B8.S1xD2,672,676,settling,1
6452,8,B8.S1xD2,672,676,settling,1
6453,8,B8.S1xD2,672,676,settling,1
6454,8,B8.S1xD2,672,676,settling,1
6455,8,B8.S1xD2,672,676,settling,1
6456,8,B8.S1xD2,672,676,settling,1
6457,8,B8.S1xD2,672,676,settling,1
6458,8,B8.S1xD2,672,676,settling,1
6459,8,B8.S1xD2,672,676,settling,1
6460,8,B8.S1xD2,672,676,settling,0
6461,8,B8.S1xD2,672,676,settling,0
6462,8,B8.S1xD2,672,676,settling,0
6463,8,B8.S1xD2,672,676,settling,0
6464,8,B8.S1xD2,672,676,settling,0
6465,8,B8.S1xD2,672,676,settling,0
6466,8,B8.S1xD2,672,676,settling,0
6467,8,B8.S1xD2,672,676,settling,0
312,8,B8.S1xD3,672,677,h.length,211.62
312,8,B8.S1xD3,672,677,n.length,437.6
313,8,B8.S1xD3,672,677,h.length,208.74
313,8,B8.S1xD3,672,677,n.length,465.54
314,8,B8.S1xD3,672,677,h.length,211.41
314,8,B8.S1xD3,672,677,n.length,460.61
315,8,B8.S1xD3,672,677,h.length,201.8
315,8,B8.S1xD3,672,677,n.length,465.8
316,8,B8.S1xD3,672,677,h.length,216.55
316,8,B8.S1xD3,672,677,n.length,456.49
317,8,B8.S1xD3,672,677,h.length,210.95
317,8,B8.S1xD3,672,677,n.length,462.85
318,8,B8.S1xD3,672,677,h.length,217.7
318,8,B8.S1xD3,672,677,n.length,467.34
319,8,B8.S1xD3,672,677,h.length,211.1
319,8,B8.S1xD3,672,677,n.length,448.46
320,8,B8.S1xD3,672,677,h.length,215.79
320,8,B8.S1xD3,672,677,n.length,466.37
321,8,B8.S1xD3,672,677,h.length,203.63
321,8,B8.S1xD3,672,677,n.length,388.13
322,8,B8.S1xD3,672,677,h.length,222.7
322,8,B8.S1xD3,672,677,n.length,452.33
323,8,B8.S1xD3,672,677,h.length,212.68
323,8,B8.S1xD3,672,677,n.length,445.26
2065,8,B8.S1xD3,672,677,hatching,1
2066,8,B8.S1xD3,672,677,hatching,1
2067,8,B8.S1xD3,672,677,hatching,1
2068,8,B8.S1xD3,672,677,hatching,1
2069,8,B8.S1xD3,672,677,hatching,1
2070,8,B8.S1xD3,672,677,hatching,1
2071,8,B8.S1xD3,672,677,hatching,1
2072,8,B8.S1xD3,672,677,hatching,1
2073,8,B8.S1xD3,672,677,hatching,1
2074,8,B8.S1xD3,672,677,hatching,1
2075,8,B8.S1xD3,672,677,hatching,0
2076,8,B8.S1xD3,672,677,hatching,0
2077,8,B8.S1xD3,672,677,hatching,0
2078,8,B8.S1xD3,672,677,hatching,0
2079,8,B8.S1xD3,672,677,hatching,1
2080,8,B8.S1xD3,672,677,hatching,1
2081,8,B8.S1xD3,672,677,hatching,1
2082,8,B8.S1xD3,672,677,hatching,1
2083,8,B8.S1xD3,672,677,hatching,1
2084,8,B8.S1xD3,672,677,hatching,1
2085,8,B8.S1xD3,672,677,hatching,1
2086,8,B8.S1xD3,672,677,hatching,1
2087,8,B8.S1xD3,672,677,hatching,1
2088,8,B8.S1xD3,672,677,hatching,1
2089,8,B8.S1xD3,672,677,hatching,1
2090,8,B8.S1xD3,672,677,hatching,0
2091,8,B8.S1xD3,672,677,hatching,0
2092,8,B8.S1xD3,672,677,hatching,0
2093,8,B8.S1xD3,672,677,hatching,0
6468,8,B8.S1xD3,672,677,settling,1
6469,8,B8.S1xD3,672,677,settling,1
6470,8,B8.S1xD3,672,677,settling,1
6471,8,B8.S1xD3,672,677,settling,1
6472,8,B8.S1xD3,672,677,settling,1
6473,8,B8.S1xD3,672,677,settling,1
6474,8,B8.S1xD3,672,677,settling,1
6475,8,B8.S1xD3,672,677,settling,1
6476,8,B8.S1xD3,672,677,settling,0
6477,8,B8.S1xD3,672,677,settling,0
6478,8,B8.S1xD3,672,677,settling,0
6479,8,B8.S1xD3,672,677,settling,0
6480,8,B8.S1xD3,672,677,settling,0
6481,8,B8.S1xD3,672,677,settling,0
6482,8,B8.S1xD3,672,677,settling,0
6483,8,B8.S1xD3,672,677,settling,0
6484,8,B8.S1xD3,672,677,settling,0
6485,8,B8.S1xD3,672,677,settling,0
6486,8,B8.S1xD3,672,677,settling,0
6487,8,B8.S1xD3,672,677,settling,0
6488,8,B8.S1xD3,672,677,settling,0
6489,8,B8.S1xD3,672,677,settling,1
6490,8,B8.S1xD3,672,677,settling,1
6491,8,B8.S1xD3,672,677,settling,1
6492,8,B8.S1xD3,672,677,settling,1
6493,8,B8.S1xD3,672,677,settling,1
6494,8,B8.S1xD3,672,677,settling,1
6495,8,B8.S1xD3,672,677,settling,1
6496,8,B8.S1xD3,672,677,settling,1
6497,8,B8.S1xD3,672,677,settling,1
6498,8,B8.S1xD3,672,677,settling,1
6499,8,B8.S1xD3,672,677,settling,1
6500,8,B8.S1xD3,672,677,settling,1
6501,8,B8.S1xD3,672,677,settling,0
6502,8,B8.S1xD3,672,677,settling,0
6503,8,B8.S1xD3,672,677,settling,0
6504,8,B8.S1xD3,672,677,settling,0
6505,8,B8.S1xD3,672,677,settling,0
6506,8,B8.S1xD3,672,677,settling,0
6507,8,B8.S1xD3,672,677,settling,0
6508,8,B8.S1xD3,672,677,settling,1
6509,8,B8.S1xD3,672,677,settling,1
6510,8,B8.S1xD3,672,677,settling,1
6511,8,B8.S1xD3,672,677,settling,1
6512,8,B8.S1xD3,672,677,settling,0
6513,8,B8.S1xD3,672,677,settling,0
6514,8,B8.S1xD3,672,677,settling,0
6515,8,B8.S1xD3,672,677,settling,0
6516,8,B8.S1xD3,672,677,settling,0
6517,8,B8.S1xD3,672,677,settling,0
6518,8,B8.S1xD3,672,677,settling,0
324,8,B8.S2xD1,673,675,h.length,201.62
324,8,B8.S2xD1,673,675,n.length,480.14
325,8,B8.S2xD1,673,675,h.length,213.12
325,8,B8.S2xD1,673,675,n.length,466.08
326,8,B8.S2xD1,673,675,h.length,204.31
326,8,B8.S2xD1,673,675,n.length,466.28
327,8,B8.S2xD1,673,675,h.length,210.23
327,8,B8.S2xD1,673,675,n.length,472.41
328,8,B8.S2xD1,673,675,h.length,210.16
328,8,B8.S2xD1,673,675,n.length,462
329,8,B8.S2xD1,673,675,h.length,201.42
329,8,B8.S2xD1,673,675,n.length,475.56
330,8,B8.S2xD1,673,675,h.length,189.87
330,8,B8.S2xD1,673,675,n.length,406
331,8,B8.S2xD1,673,675,h.length,196.71
331,8,B8.S2xD1,673,675,n.length,441.83
332,8,B8.S2xD1,673,675,h.length,211.4
332,8,B8.S2xD1,673,675,n.length,452.76
333,8,B8.S2xD1,673,675,h.length,202.99
333,8,B8.S2xD1,673,675,n.length,469.91
334,8,B8.S2xD1,673,675,h.length,206.95
334,8,B8.S2xD1,673,675,n.length,474.24
335,8,B8.S2xD1,673,675,h.length,205.21
335,8,B8.S2xD1,673,675,n.length,482.14
2094,8,B8.S2xD1,673,675,hatching,1
2095,8,B8.S2xD1,673,675,hatching,1
2096,8,B8.S2xD1,673,675,hatching,1
2097,8,B8.S2xD1,673,675,hatching,1
2098,8,B8.S2xD1,673,675,hatching,1
2099,8,B8.S2xD1,673,675,hatching,1
2100,8,B8.S2xD1,673,675,hatching,1
2101,8,B8.S2xD1,673,675,hatching,1
2102,8,B8.S2xD1,673,675,hatching,1
2103,8,B8.S2xD1,673,675,hatching,1
2104,8,B8.S2xD1,673,675,hatching,1
2105,8,B8.S2xD1,673,675,hatching,1
2106,8,B8.S2xD1,673,675,hatching,1
2107,8,B8.S2xD1,673,675,hatching,1
2108,8,B8.S2xD1,673,675,hatching,1
2109,8,B8.S2xD1,673,675,hatching,1
2110,8,B8.S2xD1,673,675,hatching,1
2111,8,B8.S2xD1,673,675,hatching,0
2112,8,B8.S2xD1,673,675,hatching,0
2113,8,B8.S2xD1,673,675,hatching,1
2114,8,B8.S2xD1,673,675,hatching,1
2115,8,B8.S2xD1,673,675,hatching,1
2116,8,B8.S2xD1,673,675,hatching,1
2117,8,B8.S2xD1,673,675,hatching,1
2118,8,B8.S2xD1,673,675,hatching,1
2119,8,B8.S2xD1,673,675,hatching,1
2120,8,B8.S2xD1,673,675,hatching,1
2121,8,B8.S2xD1,673,675,hatching,1
2122,8,B8.S2xD1,673,675,hatching,1
2123,8,B8.S2xD1,673,675,hatching,1
2124,8,B8.S2xD1,673,675,hatching,1
2125,8,B8.S2xD1,673,675,hatching,1
2126,8,B8.S2xD1,673,675,hatching,1
2127,8,B8.S2xD1,673,675,hatching,1
2128,8,B8.S2xD1,673,675,hatching,1
2129,8,B8.S2xD1,673,675,hatching,1
2130,8,B8.S2xD1,673,675,hatching,1
2131,8,B8.S2xD1,673,675,hatching,1
2132,8,B8.S2xD1,673,675,hatching,1
2133,8,B8.S2xD1,673,675,hatching,1
2134,8,B8.S2xD1,673,675,hatching,1
2135,8,B8.S2xD1,673,675,hatching,1
2136,8,B8.S2xD1,673,675,hatching,1
2137,8,B8.S2xD1,673,675,hatching,1
2138,8,B8.S2xD1,673,675,hatching,1
2139,8,B8.S2xD1,673,675,hatching,1
2140,8,B8.S2xD1,673,675,hatching,1
2141,8,B8.S2xD1,673,675,hatching,1
2142,8,B8.S2xD1,673,675,hatching,0
2143,8,B8.S2xD1,673,675,hatching,0
2144,8,B8.S2xD1,673,675,hatching,0
6519,8,B8.S2xD1,673,675,settling,1
6520,8,B8.S2xD1,673,675,settling,1
6521,8,B8.S2xD1,673,675,settling,1
6522,8,B8.S2xD1,673,675,settling,1
6523,8,B8.S2xD1,673,675,settling,1
6524,8,B8.S2xD1,673,675,settling,1
6525,8,B8.S2xD1,673,675,settling,1
6526,8,B8.S2xD1,673,675,settling,1
6527,8,B8.S2xD1,673,675,settling,1
6528,8,B8.S2xD1,673,675,settling,1
6529,8,B8.S2xD1,673,675,settling,1
6530,8,B8.S2xD1,673,675,settling,1
6531,8,B8.S2xD1,673,675,settling,0
6532,8,B8.S2xD1,673,675,settling,0
6533,8,B8.S2xD1,673,675,settling,0
6534,8,B8.S2xD1,673,675,settling,0
6535,8,B8.S2xD1,673,675,settling,0
6536,8,B8.S2xD1,673,675,settling,0
6537,8,B8.S2xD1,673,675,settling,0
6538,8,B8.S2xD1,673,675,settling,1
6539,8,B8.S2xD1,673,675,settling,1
6540,8,B8.S2xD1,673,675,settling,1
6541,8,B8.S2xD1,673,675,settling,1
6542,8,B8.S2xD1,673,675,settling,1
6543,8,B8.S2xD1,673,675,settling,1
6544,8,B8.S2xD1,673,675,settling,1
6545,8,B8.S2xD1,673,675,settling,1
6546,8,B8.S2xD1,673,675,settling,1
6547,8,B8.S2xD1,673,675,settling,1
6548,8,B8.S2xD1,673,675,settling,1
6549,8,B8.S2xD1,673,675,settling,1
6550,8,B8.S2xD1,673,675,settling,1
6551,8,B8.S2xD1,673,675,settling,1
6552,8,B8.S2xD1,673,675,settling,1
6553,8,B8.S2xD1,673,675,settling,1
6554,8,B8.S2xD1,673,675,settling,0
6555,8,B8.S2xD1,673,675,settling,0
6556,8,B8.S2xD1,673,675,settling,0
6557,8,B8.S2xD1,673,675,settling,0
6558,8,B8.S2xD1,673,675,settling,1
6559,8,B8.S2xD1,673,675,settling,1
6560,8,B8.S2xD1,673,675,settling,1
6561,8,B8.S2xD1,673,675,settling,1
6562,8,B8.S2xD1,673,675,settling,1
6563,8,B8.S2xD1,673,675,settling,1
6564,8,B8.S2xD1,673,675,settling,1
6565,8,B8.S2xD1,673,675,settling,1
6566,8,B8.S2xD1,673,675,settling,1
6567,8,B8.S2xD1,673,675,settling,1
6568,8,B8.S2xD1,673,675,settling,1
6569,8,B8.S2xD1,673,675,settling,1
6570,8,B8.S2xD1,673,675,settling,1
6571,8,B8.S2xD1,673,675,settling,1
6572,8,B8.S2xD1,673,675,settling,1
6573,8,B8.S2xD1,673,675,settling,1
6574,8,B8.S2xD1,673,675,settling,1
6575,8,B8.S2xD1,673,675,settling,1
6576,8,B8.S2xD1,673,675,settling,1
6577,8,B8.S2xD1,673,675,settling,1
336,8,B8.S2xD2,673,676,h.length,201.19
336,8,B8.S2xD2,673,676,n.length,481.39
337,8,B8.S2xD2,673,676,h.length,198.58
337,8,B8.S2xD2,673,676,n.length,474.99
338,8,B8.S2xD2,673,676,h.length,193.8
338,8,B8.S2xD2,673,676,n.length,465.89
339,8,B8.S2xD2,673,676,h.length,200.96
339,8,B8.S2xD2,673,676,n.length,467.65
340,8,B8.S2xD2,673,676,h.length,204.12
340,8,B8.S2xD2,673,676,n.length,476.44
341,8,B8.S2xD2,673,676,h.length,218.25
341,8,B8.S2xD2,673,676,n.length,467.65
342,8,B8.S2xD2,673,676,h.length,222.25
342,8,B8.S2xD2,673,676,n.length,467.47
343,8,B8.S2xD2,673,676,h.length,212.36
343,8,B8.S2xD2,673,676,n.length,468.44
344,8,B8.S2xD2,673,676,h.length,205.86
344,8,B8.S2xD2,673,676,n.length,480.95
345,8,B8.S2xD2,673,676,h.length,199.59
345,8,B8.S2xD2,673,676,n.length,471.14
346,8,B8.S2xD2,673,676,h.length,208.08
346,8,B8.S2xD2,673,676,n.length,479.24
347,8,B8.S2xD2,673,676,h.length,207.07
347,8,B8.S2xD2,673,676,n.length,459.74
2145,8,B8.S2xD2,673,676,hatching,1
2146,8,B8.S2xD2,673,676,hatching,1
2147,8,B8.S2xD2,673,676,hatching,1
2148,8,B8.S2xD2,673,676,hatching,1
2149,8,B8.S2xD2,673,676,hatching,1
2150,8,B8.S2xD2,673,676,hatching,1
2151,8,B8.S2xD2,673,676,hatching,1
2152,8,B8.S2xD2,673,676,hatching,1
2153,8,B8.S2xD2,673,676,hatching,1
2154,8,B8.S2xD2,673,676,hatching,1
